match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc
3895139,Bundesliga 2023/2024,Bayer Leverkusen,79,3,1,11,2,76-90+,Right Attacking Midfield,MF,0.4353,0.0,0.4353,4,143,19,0.1154,0.0,0.1154,-0.3199,Negative,3,1
3895139,Bundesliga 2023/2024,Bayer Leverkusen,85,4,1,5,3,76-90+,Left Defensive Midfield,MF,0.5223,0.0,0.5223,5,90,19,0.0,0.0,0.0,-0.5223,Negative,3,1
3895139,Bundesliga 2023/2024,Bayer Leverkusen,85,4,1,5,4,76-90+,Left Attacking Midfield,MF,0.5223,0.0,0.5223,5,90,19,0.0,0.0,0.0,-0.5223,Negative,3,1
3895139,Bundesliga 2023/2024,Bayer Leverkusen,85,4,1,5,5,76-90+,Center Forward,FW,0.5223,0.0,0.5223,5,90,19,0.0,0.0,0.0,-0.5223,Negative,3,0
3895086,Bundesliga 2023/2024,FC Heidenheim,63,-1,0,27,1,61-75,Center Attacking Midfield,MF,0.0803,0.5265,-0.4462,1,38,50,0.0,0.9433,-0.9433,-0.4971,Negative,2,1
3895086,Bundesliga 2023/2024,FC Heidenheim,69,-1,0,21,2,61-75,Left Defensive Midfield,MF,0.0803,0.5265,-0.4462,1,45,41,0.0,1.0079,-1.0079,-0.5617,Negative,2,1
3895086,Bundesliga 2023/2024,Bayer Leverkusen,70,1,1,20,1,61-75,Left Attacking Midfield,MF,0.5265,0.0803,0.4462,3,137,14,1.0079,0.0,1.0079,0.5617,Positive,2,1
3895086,Bundesliga 2023/2024,Bayer Leverkusen,70,1,1,20,2,61-75,Right Defensive Midfield,MF,0.5265,0.0803,0.4462,3,137,14,1.0079,0.0,1.0079,0.5617,Positive,2,1
3895086,Bundesliga 2023/2024,Bayer Leverkusen,78,2,1,12,3,76-90+,Right Wing,FW,0.9433,0.0,0.9433,3,78,8,0.0647,0.0,0.0647,-0.8786,Negative,3,0
3895086,Bundesliga 2023/2024,FC Heidenheim,80,-2,0,10,3,76-90+,Center Forward,FW,0.0,0.9433,-0.9433,0,64,30,0.0,0.0647,-0.0647,0.8786,Positive,3,0
3895086,Bundesliga 2023/2024,FC Heidenheim,81,-2,0,9,4,76-90+,Left Wing,FW,0.0,0.9433,-0.9433,0,66,33,0.0,0.0647,-0.0647,0.8786,Positive,3,0
3895086,Bundesliga 2023/2024,FC Heidenheim,81,-2,0,9,5,76-90+,Right Wing,FW,0.0,0.9433,-0.9433,0,66,33,0.0,0.0647,-0.0647,0.8786,Positive,3,0
3895086,Bundesliga 2023/2024,Bayer Leverkusen,83,3,1,7,4,76-90+,Left Back,DF,1.0079,0.0,1.0079,4,52,9,0.0,0.0,0.0,-1.0079,Negative,3,2
3895086,Bundesliga 2023/2024,Bayer Leverkusen,84,3,1,6,5,76-90+,Center Forward,FW,1.0079,0.0,1.0079,4,52,13,0.0,0.0,0.0,-1.0079,Negative,3,0
3895309,Bundesliga 2023/2024,Borussia Dortmund,45,0,1,45,1,31-60,Left Back,DF,0.0795,0.1306,-0.0511,1,52,31,0.2564,0.04,0.2164,0.2675,Positive,1,2
3895309,Bundesliga 2023/2024,Borussia Dortmund,68,0,1,22,2,61-75,Left Midfield,MF,0.0221,0.7055,-0.6834,1,107,33,0.1643,0.0146,0.1497,0.8331,Positive,2,1
3895309,Bundesliga 2023/2024,Borussia Dortmund,68,0,1,22,3,61-75,Center Defensive Midfield,MF,0.0221,0.7055,-0.6834,1,107,33,0.1643,0.0146,0.1497,0.8331,Positive,2,1
3895309,Bundesliga 2023/2024,Bayer Leverkusen,69,0,0,21,1,61-75,Left Wing,FW,0.6738,0.0221,0.6517,2,75,25,0.0146,0.1643,-0.1497,-0.8014,Negative,2,0
3895309,Bundesliga 2023/2024,Borussia Dortmund,82,1,1,8,4,76-90+,Right Midfield,MF,0.1643,0.6801,-0.5158,1,70,34,0.0,0.1524,-0.1524,0.3634,Positive,3,1
3895309,Bundesliga 2023/2024,Borussia Dortmund,82,1,1,8,5,76-90+,Left Center Midfield,MF,0.1643,0.6801,-0.5158,1,70,34,0.0,0.1524,-0.1524,0.3634,Positive,3,1
3895309,Bundesliga 2023/2024,Bayer Leverkusen,83,-1,0,7,2,76-90+,Left Center Back,DF,0.0146,0.1643,-0.1497,1,64,19,0.1524,0.0,0.1524,0.3021,Positive,3,2
3895309,Bundesliga 2023/2024,Bayer Leverkusen,83,-1,0,7,3,76-90+,Center Forward,FW,0.0146,0.1643,-0.1497,1,64,19,0.1524,0.0,0.1524,0.3021,Positive,3,0
3895258,Bundesliga 2023/2024,Bayer Leverkusen,45,1,0,45,1,31-60,Right Wing Back,FW,0.7119,0.1424,0.5695,5,124,11,0.1343,0.3457,-0.2114,-0.7809,Negative,1,0
3895258,Bundesliga 2023/2024,Bayer Leverkusen,64,1,0,26,2,61-75,Right Attacking Midfield,MF,0.1343,0.2432,-0.1089,4,129,14,0.1631,0.0,0.1631,0.272,Positive,2,1
3895258,Bundesliga 2023/2024,FC Köln,64,-1,1,26,1,61-75,Center Forward,FW,0.2432,0.1343,0.1089,1,27,27,0.0,0.1631,-0.1631,-0.272,Negative,2,0
3895258,Bundesliga 2023/2024,Bayer Leverkusen,64,1,0,26,3,61-75,Center Forward,FW,0.1343,0.2432,-0.1089,4,129,14,0.1631,0.0,0.1631,0.272,Positive,2,0
3895258,Bundesliga 2023/2024,FC Köln,68,-1,1,22,2,61-75,Left Midfield,MF,0.0,0.1083,-0.1083,0,32,19,0.0,0.2118,-0.2118,-0.1035,Negative,2,1
3895258,Bundesliga 2023/2024,Bayer Leverkusen,78,2,0,12,4,76-90+,Left Center Back,DF,0.1631,0.0,0.1631,3,151,20,0.0888,0.0,0.0888,-0.0743,Neutral,3,2
3895258,Bundesliga 2023/2024,Bayer Leverkusen,81,2,0,9,5,76-90+,Right Defensive Midfield,MF,0.1631,0.0,0.1631,3,151,22,0.0888,0.0,0.0888,-0.0743,Neutral,3,1
3895258,Bundesliga 2023/2024,FC Köln,81,-2,1,9,3,76-90+,Center Forward,FW,0.0,0.1631,-0.1631,0,34,26,0.0,0.0888,-0.0888,0.0743,Neutral,3,0
3895258,Bundesliga 2023/2024,FC Köln,82,-2,1,8,4,76-90+,Right Midfield,MF,0.0,0.2118,-0.2118,0,32,27,0.0,0.0401,-0.0401,0.1717,Positive,3,1
3895258,Bundesliga 2023/2024,FC Köln,82,-2,1,8,5,76-90+,Right Defensive Midfield,MF,0.0,0.2118,-0.2118,0,32,27,0.0,0.0401,-0.0401,0.1717,Positive,3,1
3895244,Bundesliga 2023/2024,FC Heidenheim,45,0,1,45,1,31-60,Left Center Midfield,MF,0.0754,0.0232,0.0522,1,65,43,0.0653,0.4937,-0.4284,-0.4806,Negative,1,1
3895244,Bundesliga 2023/2024,FC Heidenheim,62,-1,1,28,2,61-75,Right Center Midfield,MF,0.0653,0.3214,-0.2561,2,67,56,0.0679,0.2878,-0.2199,0.0362,Neutral,2,1
3895244,Bundesliga 2023/2024,Bayer Leverkusen,72,1,0,18,1,61-75,Right Center Forward,FW,0.1122,0.1249,-0.0127,2,100,24,0.8864,0.2487,0.6377,0.6504,Positive,2,0
3895244,Bundesliga 2023/2024,FC Heidenheim,75,-1,1,15,3,61-75,Left Midfield,MF,0.0679,0.2122,-0.1443,1,75,48,0.2487,0.7864,-0.5377,-0.3934,Negative,2,1
3895244,Bundesliga 2023/2024,FC Heidenheim,75,-1,1,15,4,61-75,Right Midfield,MF,0.0679,0.2122,-0.1443,1,75,48,0.2487,0.7864,-0.5377,-0.3934,Negative,2,1
3895244,Bundesliga 2023/2024,FC Heidenheim,81,-2,1,9,5,76-90+,Left Center Back,DF,0.0679,0.9341,-0.8662,1,48,48,0.2487,0.0,0.2487,1.1149,Positive,3,2
3895232,Bundesliga 2023/2024,Bayern Munich,59,-2,0,31,1,31-60,Right Center Back,DF,0.2274,0.1657,0.0617,1,144,39,0.0683,0.0584,0.0099,-0.0518,Neutral,1,2
3895232,Bundesliga 2023/2024,Bayern Munich,59,-2,0,31,2,31-60,Right Defensive Midfield,MF,0.2274,0.1657,0.0617,1,144,39,0.0683,0.0584,0.0099,-0.0518,Neutral,1,1
3895232,Bundesliga 2023/2024,Bayer Leverkusen,64,2,1,26,1,61-75,Right Attacking Midfield,MF,0.1657,0.2274,-0.0617,2,82,26,0.0584,0.1009,-0.0425,0.0192,Neutral,2,1
3895232,Bundesliga 2023/2024,Bayern Munich,70,-2,0,20,3,61-75,Left Defensive Midfield,MF,0.0683,0.01,0.0583,2,111,25,0.1098,0.0584,0.0514,-0.0069,Neutral,2,1
3895232,Bundesliga 2023/2024,Bayern Munich,80,-2,0,10,4,76-90+,Left Midfield,MF,0.1009,0.0584,0.0425,3,123,24,0.0773,0.0549,0.0224,-0.0201,Neutral,3,1
3895232,Bundesliga 2023/2024,Bayern Munich,80,-2,0,10,5,76-90+,Right Back,DF,0.1009,0.0584,0.0425,3,123,24,0.0773,0.0549,0.0224,-0.0201,Neutral,3,2
3895232,Bundesliga 2023/2024,Bayer Leverkusen,82,2,1,8,2,76-90+,Left Attacking Midfield,MF,0.0584,0.1185,-0.0601,1,54,34,0.0549,0.0381,0.0168,0.0769,Neutral,3,1
3895210,Bundesliga 2023/2024,Borussia Mönchengladbach,61,0,0,29,1,61-75,Left Center Forward,FW,0.0,0.6327,-0.6327,0,44,48,0.0,0.123,-0.123,0.5097,Positive,2,0
3895210,Bundesliga 2023/2024,Bayer Leverkusen,66,0,1,24,1,61-75,Left Defensive Midfield,MF,0.6522,0.0,0.6522,6,173,23,0.1314,0.0,0.1314,-0.5208,Negative,2,1
3895210,Bundesliga 2023/2024,Borussia Mönchengladbach,69,0,0,21,2,61-75,Right Wing Back,FW,0.0,0.6069,-0.6069,0,54,50,0.0,0.1332,-0.1332,0.4737,Positive,2,0
3895210,Bundesliga 2023/2024,Borussia Mönchengladbach,78,0,0,12,3,76-90+,Left Center Forward,FW,0.0,0.123,-0.123,0,60,47,0.0,0.7299,-0.7299,-0.6069,Negative,3,0
3895210,Bundesliga 2023/2024,Borussia Mönchengladbach,78,0,0,12,4,76-90+,Left Center Midfield,MF,0.0,0.123,-0.123,0,60,47,0.0,0.7299,-0.7299,-0.6069,Negative,3,1
3895210,Bundesliga 2023/2024,Borussia Mönchengladbach,78,0,0,12,5,76-90+,Right Center Forward,FW,0.0,0.123,-0.123,0,60,47,0.0,0.7299,-0.7299,-0.6069,Negative,3,0
3895210,Bundesliga 2023/2024,Bayer Leverkusen,83,0,1,7,2,76-90+,Right Wing,FW,0.1314,0.0,0.1314,4,140,20,0.7974,0.0,0.7974,0.666,Positive,3,0
3895202,Bundesliga 2023/2024,Bayer Leverkusen,30,-1,0,60,1,0-30,Right Wing Back,FW,0.0457,0.0977,-0.052,1,115,24,0.0971,0.0413,0.0558,0.1078,Positive,0,0
3895202,Bundesliga 2023/2024,RB Leipzig,73,0,1,17,1,61-75,Right Center Forward,FW,0.0624,0.3057,-0.2433,1,33,21,0.0,0.2137,-0.2137,0.0296,Neutral,2,0
3895202,Bundesliga 2023/2024,RB Leipzig,74,0,1,16,2,61-75,Right Back,DF,0.0,0.3057,-0.3057,0,29,21,0.0,0.2137,-0.2137,0.092,Neutral,2,2
3895202,Bundesliga 2023/2024,RB Leipzig,74,0,1,16,3,61-75,Left Attacking Midfield,MF,0.0,0.3057,-0.3057,0,29,21,0.0,0.2137,-0.2137,0.092,Neutral,2,1
3895202,Bundesliga 2023/2024,RB Leipzig,74,0,1,16,4,61-75,Right Defensive Midfield,MF,0.0,0.3057,-0.3057,0,29,21,0.0,0.2137,-0.2137,0.092,Neutral,2,1
3895202,Bundesliga 2023/2024,RB Leipzig,83,0,1,7,5,76-90+,Left Attacking Midfield,MF,0.0,0.2202,-0.2202,0,26,23,0.1872,0.2439,-0.0567,0.1635,Positive,3,1
3895194,Bundesliga 2023/2024,Bayer Leverkusen,61,0,0,29,1,61-75,Left Attacking Midfield,MF,0.3129,0.1041,0.2088,6,129,27,0.477,0.0,0.477,0.2682,Positive,2,1
3895194,Bundesliga 2023/2024,Augsburg,61,0,1,29,1,61-75,Center Attacking Midfield,MF,0.1041,0.3129,-0.2088,1,43,24,0.0,0.477,-0.477,-0.2682,Negative,2,1
3895194,Bundesliga 2023/2024,Augsburg,79,0,1,11,2,76-90+,Right Center Midfield,MF,0.0,0.477,-0.477,0,45,45,0.0,0.2062,-0.2062,0.2708,Positive,3,1
3895194,Bundesliga 2023/2024,Augsburg,79,0,1,11,3,76-90+,Left Center Forward,FW,0.0,0.477,-0.477,0,45,45,0.0,0.2062,-0.2062,0.2708,Positive,3,0
3895194,Bundesliga 2023/2024,Augsburg,79,0,1,11,4,76-90+,Right Center Forward,FW,0.0,0.477,-0.477,0,45,45,0.0,0.2062,-0.2062,0.2708,Positive,3,0
3895182,Bundesliga 2023/2024,Bochum,45,-2,0,45,1,31-60,Right Wing,FW,0.0,1.2246,-1.2246,0,46,53,0.0421,0.2052,-0.1631,1.0615,Positive,1,0
3895182,Bundesliga 2023/2024,Bochum,62,-3,0,28,2,61-75,Center Forward,FW,0.0421,0.0566,-0.0145,1,44,57,0.0,0.4402,-0.4402,-0.4257,Negative,2,0
3895182,Bundesliga 2023/2024,Bochum,62,-3,0,28,3,61-75,Left Wing,FW,0.0421,0.0566,-0.0145,1,44,57,0.0,0.4402,-0.4402,-0.4257,Negative,2,0
3895182,Bundesliga 2023/2024,Bayer Leverkusen,66,3,1,24,1,61-75,Center Forward,FW,0.0566,0.0,0.0566,1,148,32,0.4402,0.0,0.4402,0.3836,Positive,2,0
3895182,Bundesliga 2023/2024,Bayer Leverkusen,66,3,1,24,2,61-75,Center Back,DF,0.0566,0.0,0.0566,1,148,32,0.4402,0.0,0.4402,0.3836,Positive,2,2
3895182,Bundesliga 2023/2024,Bochum,68,-3,0,22,4,61-75,Right Center Back,DF,0.0,0.0566,-0.0566,0,38,50,0.0,0.924,-0.924,-0.8674,Negative,2,2
3895182,Bundesliga 2023/2024,Bayer Leverkusen,72,4,1,18,3,61-75,Right Attacking Midfield,MF,0.4007,0.0,0.4007,2,148,19,0.5798,0.0,0.5798,0.1791,Positive,2,1
3895182,Bundesliga 2023/2024,Bayer Leverkusen,72,4,1,18,4,61-75,Left Center Back,DF,0.4007,0.0,0.4007,2,148,19,0.5798,0.0,0.5798,0.1791,Positive,2,2
3895167,Bundesliga 2023/2024,VfB Stuttgart,65,0,1,25,1,61-75,Right Midfield,MF,0.0151,0.2451,-0.23,1,89,27,0.0548,0.0448,0.01,0.24,Positive,2,1
3895167,Bundesliga 2023/2024,Bayer Leverkusen,65,0,0,25,1,61-75,Left Wing,FW,0.2451,0.0151,0.23,4,124,21,0.0448,0.0548,-0.01,-0.24,Negative,2,0
3895167,Bundesliga 2023/2024,Bayer Leverkusen,72,0,0,18,2,61-75,Center Forward,FW,0.0734,0.0548,0.0186,2,77,23,0.0448,0.0403,0.0045,-0.0141,Neutral,2,0
3895167,Bundesliga 2023/2024,VfB Stuttgart,75,0,1,15,2,61-75,Left Back,DF,0.0548,0.1182,-0.0634,1,106,21,0.0403,0.1709,-0.1306,-0.0672,Neutral,2,2
3895167,Bundesliga 2023/2024,VfB Stuttgart,76,0,1,14,3,76-90+,Left Midfield,MF,0.0548,0.0448,0.01,1,115,21,0.0403,0.1709,-0.1306,-0.1406,Negative,3,1
3895167,Bundesliga 2023/2024,Bayer Leverkusen,83,0,0,7,3,76-90+,Left Defensive Midfield,MF,0.0448,0.095,-0.0502,1,83,25,0.1862,0.0261,0.1601,0.2103,Positive,3,1
3895167,Bundesliga 2023/2024,VfB Stuttgart,84,0,1,6,4,76-90+,Right Center Forward,FW,0.095,0.0448,0.0502,2,84,34,0.0261,0.1862,-0.1601,-0.2103,Negative,3,0
3895167,Bundesliga 2023/2024,VfB Stuttgart,84,0,1,6,5,76-90+,Left Back,DF,0.095,0.0448,0.0502,2,84,34,0.0261,0.1862,-0.1601,-0.2103,Negative,3,2
3895153,Bundesliga 2023/2024,Werder Bremen,55,-1,1,35,1,31-60,Left Wing Back,FW,0.0,0.1902,-0.1902,0,93,30,0.0,0.1636,-0.1636,0.0266,Neutral,1,0
3895153,Bundesliga 2023/2024,Bayer Leverkusen,70,1,0,20,1,61-75,Center Forward,FW,0.1636,0.0,0.1636,2,90,25,0.103,0.1282,-0.0252,-0.1888,Negative,2,0
3895153,Bundesliga 2023/2024,Werder Bremen,71,-1,1,19,2,61-75,Right Center Forward,FW,0.0,0.0537,-0.0537,0,115,36,0.1282,0.103,0.0252,0.0789,Neutral,2,0
3895153,Bundesliga 2023/2024,Werder Bremen,71,-1,1,19,3,61-75,Right Center Midfield,MF,0.0,0.0537,-0.0537,0,115,36,0.1282,0.103,0.0252,0.0789,Neutral,2,1
3895153,Bundesliga 2023/2024,Bayer Leverkusen,80,2,0,10,2,76-90+,Right Attacking Midfield,MF,0.1054,0.0,0.1054,2,114,27,0.2094,0.1282,0.0812,-0.0242,Neutral,3,1
3895153,Bundesliga 2023/2024,Bayer Leverkusen,80,2,0,10,3,76-90+,Right Wing Back,FW,0.1054,0.0,0.1054,2,114,27,0.2094,0.1282,0.0812,-0.0242,Neutral,3,0
3895153,Bundesliga 2023/2024,Werder Bremen,82,-2,1,8,4,76-90+,Left Center Back,DF,0.0,0.1568,-0.1568,0,82,26,0.1282,0.158,-0.0298,0.127,Positive,3,2
3895153,Bundesliga 2023/2024,Werder Bremen,82,-2,1,8,5,76-90+,Right Defensive Midfield,MF,0.0,0.1568,-0.1568,0,82,26,0.1282,0.158,-0.0298,0.127,Positive,3,1
3895113,Bundesliga 2023/2024,Wolfsburg,45,0,1,45,1,31-60,Left Center Forward,FW,0.3948,0.1309,0.2639,5,64,17,0.0286,0.1915,-0.1629,-0.4268,Negative,1,0
3895113,Bundesliga 2023/2024,Bayer Leverkusen,59,0,0,31,1,31-60,Left Attacking Midfield,MF,0.1915,0.0286,0.1629,1,137,33,0.6344,0.129,0.5054,0.3425,Positive,1,1
3895113,Bundesliga 2023/2024,Wolfsburg,70,-1,1,20,2,61-75,Left Center Midfield,MF,0.1001,0.6344,-0.5343,2,57,31,0.1213,0.479,-0.3577,0.1766,Positive,2,1
3895113,Bundesliga 2023/2024,Wolfsburg,77,-1,1,13,3,76-90+,Right Center Midfield,MF,0.129,0.8254,-0.6964,3,49,31,0.0924,0.0862,0.0062,0.7026,Positive,3,1
3895113,Bundesliga 2023/2024,Wolfsburg,77,-1,1,13,4,76-90+,Right Center Back,DF,0.129,0.8254,-0.6964,3,49,31,0.0924,0.0862,0.0062,0.7026,Positive,3,2
3895095,Bundesliga 2023/2024,Bayer Leverkusen,62,1,0,28,1,61-75,Right Attacking Midfield,MF,0.0827,0.123,-0.0403,1,91,31,0.6128,0.0,0.6128,0.6531,Positive,2,1
3895095,Bundesliga 2023/2024,FSV Mainz 05,68,-2,1,22,1,61-75,Left Wing,FW,0.1126,0.2069,-0.0943,1,57,25,0.0872,0.5404,-0.4532,-0.3589,Negative,2,0
3895095,Bundesliga 2023/2024,FSV Mainz 05,68,-2,1,22,2,61-75,Right Wing Back,FW,0.1126,0.2069,-0.0943,1,57,25,0.0872,0.5404,-0.4532,-0.3589,Negative,2,0
3895095,Bundesliga 2023/2024,FSV Mainz 05,69,-2,1,21,3,61-75,Left Defensive Midfield,MF,0.0,0.2069,-0.2069,0,68,25,0.0872,0.5404,-0.4532,-0.2463,Negative,2,1
3895095,Bundesliga 2023/2024,FSV Mainz 05,74,-2,1,16,4,61-75,Right Wing,FW,0.0,0.1242,-0.1242,0,69,22,0.1411,0.5404,-0.3993,-0.2751,Negative,2,0
3895095,Bundesliga 2023/2024,Bayer Leverkusen,78,2,0,12,2,76-90+,Center Forward,FW,0.6128,0.0,0.6128,2,121,21,0.0518,0.1411,-0.0893,-0.7021,Negative,3,0
3895095,Bundesliga 2023/2024,Bayer Leverkusen,78,2,0,12,3,76-90+,Left Defensive Midfield,MF,0.6128,0.0,0.6128,2,121,21,0.0518,0.1411,-0.0893,-0.7021,Negative,3,1
3895095,Bundesliga 2023/2024,FSV Mainz 05,83,-2,1,7,5,76-90+,Left Center Forward,FW,0.0872,0.5404,-0.4532,2,88,16,0.0539,0.0,0.0539,0.5071,Positive,3,0
3895095,Bundesliga 2023/2024,Bayer Leverkusen,85,2,0,5,4,76-90+,Right Wing Back,FW,0.5404,0.0872,0.4532,3,106,18,0.0,0.0539,-0.0539,-0.5071,Negative,3,0
3895095,Bundesliga 2023/2024,Bayer Leverkusen,85,2,0,5,5,76-90+,Right Attacking Midfield,MF,0.5404,0.0872,0.4532,3,106,18,0.0,0.0539,-0.0539,-0.5071,Negative,3,1
3895067,Bundesliga 2023/2024,Darmstadt 98,25,0,0,65,1,0-30,Left Wing Back,FW,0.5429,0.5465,-0.0036,3,55,24,0.0,0.4015,-0.4015,-0.3979,Negative,0,0
3895067,Bundesliga 2023/2024,Darmstadt 98,58,-1,0,32,2,31-60,Left Center Back,DF,0.0,0.1303,-0.1303,0,46,38,0.0223,0.6178,-0.5955,-0.4652,Negative,1,2
3895067,Bundesliga 2023/2024,Darmstadt 98,58,-1,0,32,3,31-60,Left Center Forward,FW,0.0,0.1303,-0.1303,0,46,38,0.0223,0.6178,-0.5955,-0.4652,Negative,1,0
3895067,Bundesliga 2023/2024,Bayer Leverkusen,65,2,1,25,1,61-75,Left Defensive Midfield,MF,0.4876,0.0223,0.4653,2,120,16,0.1393,0.0139,0.1254,-0.3399,Negative,2,1
3895067,Bundesliga 2023/2024,Darmstadt 98,68,-3,0,22,4,61-75,Left Center Back,DF,0.0223,0.5441,-0.5218,1,37,19,0.0139,0.7148,-0.7009,-0.1791,Negative,2,2
3895067,Bundesliga 2023/2024,Darmstadt 98,68,-3,0,22,5,61-75,Right Midfield,MF,0.0223,0.5441,-0.5218,1,37,19,0.0139,0.7148,-0.7009,-0.1791,Negative,2,1
3895067,Bundesliga 2023/2024,Bayer Leverkusen,70,3,1,20,2,61-75,Right Wing Back,FW,0.5441,0.0223,0.5218,3,88,14,0.7148,0.0139,0.7009,0.1791,Positive,2,0
3895067,Bundesliga 2023/2024,Bayer Leverkusen,71,3,1,19,3,61-75,Center Back,DF,0.5441,0.0223,0.5218,3,100,14,0.7148,0.0139,0.7009,0.1791,Positive,2,2
3895067,Bundesliga 2023/2024,Bayer Leverkusen,79,3,1,11,4,76-90+,Left Wing,FW,0.1393,0.0139,0.1254,3,108,16,1.3682,0.0,1.3682,1.2428,Positive,3,0
3895067,Bundesliga 2023/2024,Bayer Leverkusen,79,3,1,11,5,76-90+,Right Defensive Midfield,MF,0.1393,0.0139,0.1254,3,108,16,1.3682,0.0,1.3682,1.2428,Positive,3,1
3895060,Bundesliga 2023/2024,Borussia Mönchengladbach,66,-3,1,24,1,61-75,Left Defensive Midfield,MF,0.1476,0.5936,-0.446,3,122,18,0.2306,0.1017,0.1289,0.5749,Positive,2,1
3895060,Bundesliga 2023/2024,Borussia Mönchengladbach,66,-3,1,24,2,61-75,Left Wing,FW,0.1476,0.5936,-0.446,3,122,18,0.2306,0.1017,0.1289,0.5749,Positive,2,0
3895060,Bundesliga 2023/2024,Bayer Leverkusen,68,3,0,22,1,61-75,Right Wing Back,FW,0.1424,0.2406,-0.0982,3,77,13,0.1017,0.1376,-0.0359,0.0623,Neutral,2,0
3895060,Bundesliga 2023/2024,Bayer Leverkusen,69,3,0,21,2,61-75,Right Defensive Midfield,MF,0.1424,0.2406,-0.0982,3,77,15,0.4182,0.1376,0.2806,0.3788,Positive,2,1
3895060,Bundesliga 2023/2024,Borussia Mönchengladbach,78,-3,1,12,3,76-90+,Center Forward,FW,0.2926,0.1017,0.1909,4,78,23,0.037,0.3461,-0.3091,-0.5,Negative,3,0
3895060,Bundesliga 2023/2024,Borussia Mönchengladbach,78,-3,1,12,4,76-90+,Right Wing,FW,0.2926,0.1017,0.1909,4,78,23,0.037,0.3461,-0.3091,-0.5,Negative,3,0
3895060,Bundesliga 2023/2024,Bayer Leverkusen,80,3,0,10,3,76-90+,Right Center Back,DF,0.1017,0.2306,-0.1289,1,111,21,0.3461,0.037,0.3091,0.438,Positive,3,2
3895060,Bundesliga 2023/2024,Bayer Leverkusen,80,3,0,10,4,76-90+,Right Wing,FW,0.1017,0.2306,-0.1289,1,111,21,0.3461,0.037,0.3091,0.438,Positive,3,0
3895052,Bundesliga 2023/2024,RB Leipzig,61,-1,0,29,1,61-75,Right Midfield,MF,0.0492,0.3481,-0.2989,1,108,33,0.994,0.1444,0.8496,1.1485,Positive,2,1
3895052,Bundesliga 2023/2024,RB Leipzig,61,-1,0,29,2,61-75,Right Defensive Midfield,MF,0.0492,0.3481,-0.2989,1,108,33,0.994,0.1444,0.8496,1.1485,Positive,2,1
3895052,Bundesliga 2023/2024,RB Leipzig,61,-1,0,29,3,61-75,Left Midfield,MF,0.0492,0.3481,-0.2989,1,108,33,0.994,0.1444,0.8496,1.1485,Positive,2,1
3895052,Bundesliga 2023/2024,Bayer Leverkusen,74,1,1,16,1,61-75,Left Wing,FW,0.1444,0.994,-0.8496,1,43,12,0.0387,0.3651,-0.3264,0.5232,Positive,2,0
3895052,Bundesliga 2023/2024,RB Leipzig,74,-1,0,16,4,61-75,Center Forward,FW,0.994,0.1444,0.8496,3,56,19,0.3651,0.0387,0.3264,-0.5232,Negative,2,0
3895052,Bundesliga 2023/2024,Bayer Leverkusen,77,1,1,13,2,76-90+,Right Wing Back,FW,0.1444,0.994,-0.8496,1,26,10,0.0387,0.3754,-0.3367,0.5129,Positive,3,0
3895052,Bundesliga 2023/2024,RB Leipzig,83,-1,0,7,5,76-90+,Left Defensive Midfield,MF,1.0625,0.0,1.0625,4,91,25,0.3069,0.0629,0.244,-0.8185,Negative,3,1
3773386,La Liga 2020/2021,Deportivo Alavés,40,1,1,50,1,31-60,Right Back,DF,0.9762,0.2031,0.7731,1,30,42,0.0178,0.378,-0.3602,-1.1333,Negative,1,2
3773386,La Liga 2020/2021,Barcelona,45,-1,0,45,1,31-60,Left Center Back,DF,0.2981,0.994,-0.6959,2,111,8,0.3275,0.0,0.3275,1.0234,Positive,1,2
3773386,La Liga 2020/2021,Barcelona,45,-1,0,45,2,31-60,Right Defensive Midfield,MF,0.2981,0.994,-0.6959,2,111,8,0.3275,0.0,0.3275,1.0234,Positive,1,1
3773386,La Liga 2020/2021,Barcelona,45,-1,0,45,3,31-60,Right Wing,FW,0.2981,0.994,-0.6959,2,111,8,0.3275,0.0,0.3275,1.0234,Positive,1,0
3773386,La Liga 2020/2021,Deportivo Alavés,56,1,1,34,2,31-60,Center Forward,FW,0.0178,0.378,-0.3602,1,44,37,0.0382,0.4627,-0.4245,-0.0643,Neutral,1,0
3773386,La Liga 2020/2021,Deportivo Alavés,56,1,1,34,3,31-60,Right Midfield,MF,0.0178,0.378,-0.3602,1,44,37,0.0382,0.4627,-0.4245,-0.0643,Neutral,1,1
3773386,La Liga 2020/2021,Barcelona,68,0,0,22,4,61-75,Left Back,DF,0.5481,0.0,0.5481,5,116,16,0.1617,0.0382,0.1235,-0.4246,Negative,2,2
3773386,La Liga 2020/2021,Deportivo Alavés,71,0,1,19,4,61-75,Right Center Midfield,MF,0.0382,0.4627,-0.4245,1,34,24,0.0,0.1834,-0.1834,0.2411,Positive,2,1
3773386,La Liga 2020/2021,Deportivo Alavés,71,0,1,19,5,61-75,Left Midfield,MF,0.0382,0.4627,-0.4245,1,34,24,0.0,0.1834,-0.1834,0.2411,Positive,2,1
